timestamp,value
2025-03-01T10:01:23,102.51
2025-03-01T10:01:24,100.52
2025-03-01T10:01:25,91.03
2025-03-01T10:01:26,110.39
2025-03-01T10:01:27,107.63
2025-03-01T10:01:28,102.3
2025-03-01T10:01:29,97.18
2025-03-01T10:01:30,97.83
2025-03-01T10:01:31,102.32
2025-03-01T10:01:32,103.03
2025-03-01T10:01:33,103.3
2025-03-01T10:01:34,102.51
2025-03-01T10:01:35,99.14
2025-03-01T10:01:36,102.83
2025-03-01T10:01:37,108.1
2025-03-01T10:01:38,100.0
2025-03-01T10:01:39,102.41
2025-03-01T10:01:40,91.1
2025-03-01T10:01:41,95.19
2025-03-01T10:01:42,102.19
2025-03-01T10:01:43,88.33
2025-03-01T10:01:44,100.61
2025-03-01T10:01:45,101.11
2025-03-01T10:01:46,96.74
2025-03-01T10:01:47,93.24
2025-03-01T10:01:48,111.05
2025-03-01T10:01:49,93.23
2025-03-01T10:01:50,92.43
2025-03-01T10:01:51,105.55
2025-03-01T10:01:52,99.61
2025-03-01T10:01:53,100.11
2025-03-01T10:01:54,97.15
2025-03-01T10:01:55,101.55
2025-03-01T10:01:56,104.3
2025-03-01T10:01:57,101.17
2025-03-01T10:01:58,107.92
2025-03-01T10:01:59,97.34
2025-03-01T10:02:00,109.04
2025-03-01T10:02:01,102.09
2025-03-01T10:02:02,
2025-03-01T10:02:03,100.53
2025-03-01T10:02:04,89.54
2025-03-01T10:02:05,99.83
2025-03-01T10:02:06,93.68
,97.9
2025-03-01T10:02:08,101.35
2025-03-01T10:02:09,100.28
2025-03-01T10:02:10,98.04
2025-03-01T10:02:11,103.53
2025-03-01T10:02:12,97.96
2025-03-01T10:02:13,105.3
2025-03-01T10:02:14,101.14
2025-03-01T10:02:15,
2025-03-01T10:02:16,99.91
2025-03-01T10:02:17,94.49
2025-03-01T10:02:18,101.71
2025-03-01T10:02:19,99.28
2025-03-01T10:02:20,106.45
2025-03-01T10:02:21,99.16
2025-03-01T10:02:22,94.47
2025-03-01T10:02:23,101.22
2025-03-01T10:02:24,100.32
2025-03-01T10:02:25,93.77
2025-03-01T10:02:26,102.34
2025-03-01T10:02:27,104.15
2025-03-01T10:02:28,97.36
2025-03-01T10:02:29,96.85
2025-03-01T10:02:30,91.83
,104.75
2025-03-01T10:02:32,104.41
2025-03-01T10:02:33,
2025-03-01T10:02:34,95.46
2025-03-01T10:02:35,102.21
2025-03-01T10:02:36,101.35
2025-03-01T10:02:37,104.57
2025-03-01T10:02:38,94.2
2025-03-01T10:02:39,96.06
2025-03-01T10:02:40,97.85
2025-03-01T10:02:41,109.36
2025-03-01T10:02:42,103.87
2025-03-01T10:02:43,104.61
2025-03-01T10:02:44,95.58
2025-03-01T10:02:45,98.77
2025-03-01T10:02:46,107.9
2025-03-01T10:02:47,100.56
2025-03-01T10:02:48,99.92
,101.02
2025-03-01T10:02:50,101.42
2025-03-01T10:02:51,95.91
2025-03-01T10:02:52,99.12
2025-03-01T10:02:53,97.88
2025-03-01T10:02:54,108.47
2025-03-01T10:02:55,102.23
2025-03-01T10:02:56,103.13
2025-03-01T10:02:57,92.37
2025-03-01T10:02:58,92.05
2025-03-01T10:02:59,86.25
2025-03-01T10:03:00,105.49
2025-03-01T10:03:01,100.95
2025-03-01T10:03:02,98.88
2025-03-01T10:03:03,106.1
2025-03-01T10:03:04,99.9
2025-03-01T10:03:05,102.75
2025-03-01T10:03:06,98.73
2025-03-01T10:03:07,103.26
2025-03-01T10:03:08,99.54
2025-03-01T10:03:09,102.83
2025-03-01T10:03:10,94.26
2025-03-01T10:03:11,110.18
2025-03-01T10:03:12,101.58
2025-03-01T10:03:13,95.54
2025-03-01T10:03:14,99.19
2025-03-01T10:03:15,105.12
,100.42
2025-03-01T10:03:17,94.97
2025-03-01T10:03:18,100.62
2025-03-01T10:03:19,103.16
2025-03-01T10:03:20,106.87
2025-03-01T10:03:21,98.0
2025-03-01T10:03:22,91.77
2025-03-01T10:03:23,97.3
2025-03-01T10:03:24,96.24
2025-03-01T10:03:25,99.83
2025-03-01T10:03:26,95.72
2025-03-01T10:03:27,98.4
2025-03-01T10:03:28,97.65
2025-03-01T10:03:29,100.44
2025-03-01T10:03:30,104.34
2025-03-01T10:03:31,107.07
2025-03-01T10:03:32,107.26
2025-03-01T10:03:33,98.8
2025-03-01T10:03:34,100.85
2025-03-01T10:03:35,90.56
2025-03-01T10:03:36,96.3
2025-03-01T10:03:37,94.91
2025-03-01T10:03:38,105.12
2025-03-01T10:03:39,94.69
2025-03-01T10:03:40,106.28
2025-03-01T10:03:41,82.31
2025-03-01T10:03:42,100.14
2025-03-01T10:03:43,
2025-03-01T10:03:44,97.44
2025-03-01T10:03:45,96.72
2025-03-01T10:03:46,103.58
2025-03-01T10:03:47,91.32
2025-03-01T10:03:48,95.68
2025-03-01T10:03:49,101.46
2025-03-01T10:03:50,95.54
2025-03-01T10:03:51,97.6
2025-03-01T10:03:52,95.11
2025-03-01T10:03:53,104.1
2025-03-01T10:03:54,102.87
2025-03-01T10:03:55,99.86
2025-03-01T10:03:56,100.15
2025-03-01T10:03:57,95.21
2025-03-01T10:03:58,96.09
2025-03-01T10:03:59,97.13
2025-03-01T10:04:00,93.3
2025-03-01T10:04:01,98.38
2025-03-01T10:04:02,110.72
2025-03-01T10:04:03,95.48
,103.37
2025-03-01T10:04:05,95.6
,97.29
2025-03-01T10:04:07,97.71
2025-03-01T10:04:08,100.73
2025-03-01T10:04:09,97.7
,101.63
2025-03-01T10:04:11,95.68
2025-03-01T10:04:12,106.87
2025-03-01T10:04:13,104.27
2025-03-01T10:04:14,97.23
2025-03-01T10:04:15,100.08
2025-03-01T10:04:16,99.33
2025-03-01T10:04:17,102.88
2025-03-01T10:04:18,98.63
2025-03-01T10:04:19,83.55
2025-03-01T10:04:20,98.12
2025-03-01T10:04:21,99.64
2025-03-01T10:04:22,103.02
2025-03-01T10:04:23,90.79
2025-03-01T10:04:24,98.39
2025-03-01T10:04:25,100.21
2025-03-01T10:04:26,104.49
2025-03-01T10:04:27,100.72
2025-03-01T10:04:28,104.7
2025-03-01T10:04:29,104.64
2025-03-01T10:04:30,100.43
2025-03-01T10:04:31,87.22
2025-03-01T10:04:32,105.44
2025-03-01T10:04:33,94.42
2025-03-01T10:04:34,98.28
2025-03-01T10:04:35,88.06
2025-03-01T10:04:36,105.43
2025-03-01T10:04:37,102.91
2025-03-01T10:04:38,102.07
2025-03-01T10:04:39,100.35
2025-03-01T10:04:40,96.74
2025-03-01T10:04:41,91.91
2025-03-01T10:04:42,97.23
2025-03-01T10:04:43,111.3
2025-03-01T10:04:44,96.02
2025-03-01T10:04:45,97.85
2025-03-01T10:04:46,101.98
,98.01
,101.59
2025-03-01T10:04:49,102.21
2025-03-01T10:04:50,96.18
2025-03-01T10:04:51,99.32
2025-03-01T10:04:52,101.25
2025-03-01T10:04:53,93.72
2025-03-01T10:04:54,103.16
2025-03-01T10:04:55,95.68
2025-03-01T10:04:56,101.66
2025-03-01T10:04:57,97.6
2025-03-01T10:04:58,100.61
,96.12
2025-03-01T10:05:00,96.81
2025-03-01T10:05:01,101.35
2025-03-01T10:05:02,99.75
2025-03-01T10:05:03,96.35
2025-03-01T10:05:04,94.99
2025-03-01T10:05:05,106.76
2025-03-01T10:05:06,92.19
2025-03-01T10:05:07,106.29
2025-03-01T10:05:08,99.37
2025-03-01T10:05:09,91.97
2025-03-01T10:05:10,106.11
,95.39
2025-03-01T10:05:12,99.8
2025-03-01T10:05:13,101.76
2025-03-01T10:05:14,108.0
2025-03-01T10:05:15,105.48
2025-03-01T10:05:16,98.11
2025-03-01T10:05:17,97.04
2025-03-01T10:05:18,95.29
2025-03-01T10:05:19,99.76
2025-03-01T10:05:20,95.23
2025-03-01T10:05:21,98.39
2025-03-01T10:05:22,106.97
2025-03-01T10:05:23,95.05
2025-03-01T10:05:24,103.38
2025-03-01T10:05:25,99.4
2025-03-01T10:05:26,103.27
2025-03-01T10:05:27,91.13
,110.81
2025-03-01T10:05:29,93.82
2025-03-01T10:05:30,96.13
2025-03-01T10:05:31,100.08
2025-03-01T10:05:32,109.33
2025-03-01T10:05:33,105.24
2025-03-01T10:05:34,96.08
2025-03-01T10:05:35,100.89
2025-03-01T10:05:36,104.17
2025-03-01T10:05:37,90.22
2025-03-01T10:05:38,100.01
2025-03-01T10:05:39,104.2
2025-03-01T10:05:40,98.6
2025-03-01T10:05:41,96.89
2025-03-01T10:05:42,101.17
2025-03-01T10:05:43,98.67
2025-03-01T10:05:44,104.75
2025-03-01T10:05:45,99.37
2025-03-01T10:05:46,91.79
2025-03-01T10:05:47,96.27
2025-03-01T10:05:48,110.88
2025-03-01T10:05:49,95.54
2025-03-01T10:05:50,95.52
2025-03-01T10:05:51,104.03
2025-03-01T10:05:52,102.19
2025-03-01T10:05:53,98.73
2025-03-01T10:05:54,98.93
2025-03-01T10:05:55,97.75
2025-03-01T10:05:56,103.59
2025-03-01T10:05:57,96.34
2025-03-01T10:05:58,98.98
2025-03-01T10:05:59,92.42
2025-03-01T10:06:00,98.05
2025-03-01T10:06:01,98.68
2025-03-01T10:06:02,104.0
,100.92
2025-03-01T10:06:04,99.27
2025-03-01T10:06:05,98.61
2025-03-01T10:06:06,105.18
2025-03-01T10:06:07,99.23
2025-03-01T10:06:08,109.24
2025-03-01T10:06:09,100.84
2025-03-01T10:06:10,105.27
2025-03-01T10:06:11,93.56
2025-03-01T10:06:12,98.69
2025-03-01T10:06:13,97.1
2025-03-01T10:06:14,99.52
2025-03-01T10:06:15,105.42
2025-03-01T10:06:16,96.95
2025-03-01T10:06:17,100.83
2025-03-01T10:06:18,98.2
2025-03-01T10:06:19,103.56
2025-03-01T10:06:20,100.15
2025-03-01T10:06:21,95.54
2025-03-01T10:06:22,94.84
2025-03-01T10:06:23,104.43
2025-03-01T10:06:24,101.23
2025-03-01T10:06:25,100.1
2025-03-01T10:06:26,99.15
2025-03-01T10:06:27,103.79
2025-03-01T10:06:28,92.98
2025-03-01T10:06:29,105.93
2025-03-01T10:06:30,
2025-03-01T10:06:31,90.71
2025-03-01T10:06:32,100.03
2025-03-01T10:06:33,104.64
2025-03-01T10:06:34,111.55
2025-03-01T10:06:35,103.61
2025-03-01T10:06:36,97.33
2025-03-01T10:06:37,104.14
2025-03-01T10:06:38,94.57
2025-03-01T10:06:39,98.11
2025-03-01T10:06:40,104.96
2025-03-01T10:06:41,104.2
2025-03-01T10:06:42,108.43
2025-03-01T10:06:43,91.76
2025-03-01T10:06:44,100.61
2025-03-01T10:06:45,105.71
2025-03-01T10:06:46,95.91
,113.04
2025-03-01T10:06:48,98.68
2025-03-01T10:06:49,99.45
2025-03-01T10:06:50,95.74
2025-03-01T10:06:51,106.31
2025-03-01T10:06:52,102.73
2025-03-01T10:06:53,95.76
2025-03-01T10:06:54,103.92
2025-03-01T10:06:55,96.86
2025-03-01T10:06:56,84.7
2025-03-01T10:06:57,105.44
2025-03-01T10:06:58,95.32
2025-03-01T10:06:59,102.41
2025-03-01T10:07:00,106.71
2025-03-01T10:07:01,97.39
2025-03-01T10:07:02,97.3
2025-03-01T10:07:03,92.47
2025-03-01T10:07:04,100.08
2025-03-01T10:07:05,98.1
2025-03-01T10:07:06,99.64
2025-03-01T10:07:07,97.33
2025-03-01T10:07:08,101.37
2025-03-01T10:07:09,96.96
2025-03-01T10:07:10,103.36
2025-03-01T10:07:11,98.0
2025-03-01T10:07:12,94.23
2025-03-01T10:07:13,99.34
2025-03-01T10:07:14,102.28
2025-03-01T10:07:15,95.29
2025-03-01T10:07:16,110.03
2025-03-01T10:07:17,92.79
2025-03-01T10:07:18,99.41
2025-03-01T10:07:19,90.66
2025-03-01T10:07:20,101.34
2025-03-01T10:07:21,100.74
2025-03-01T10:07:22,105.59
2025-03-01T10:07:23,109.71
2025-03-01T10:07:24,101.86
2025-03-01T10:07:25,105.31
2025-03-01T10:07:26,98.01
2025-03-01T10:07:27,99.89
,101.69
2025-03-01T10:07:29,97.76
2025-03-01T10:07:30,103.53
2025-03-01T10:07:31,103.52
2025-03-01T10:07:32,97.58
,100.68
2025-03-01T10:07:34,97.03
2025-03-01T10:07:35,93.16
2025-03-01T10:07:36,92.91
2025-03-01T10:07:37,98.2
2025-03-01T10:07:38,108.16
2025-03-01T10:07:39,104.26
2025-03-01T10:07:40,92.05
2025-03-01T10:07:41,108.25
2025-03-01T10:07:42,96.19
2025-03-01T10:07:43,91.8
2025-03-01T10:07:44,98.88
2025-03-01T10:07:45,96.7
2025-03-01T10:07:46,92.32
2025-03-01T10:07:47,96.87
2025-03-01T10:07:48,88.32
2025-03-01T10:07:49,96.67
2025-03-01T10:07:50,95.53
2025-03-01T10:07:51,100.72
2025-03-01T10:07:52,102.3
2025-03-01T10:07:53,94.73
2025-03-01T10:07:54,108.22
2025-03-01T10:07:55,102.97
2025-03-01T10:07:56,103.74
2025-03-01T10:07:57,97.28
2025-03-01T10:07:58,96.89
,92.64
2025-03-01T10:08:00,101.98
2025-03-01T10:08:01,99.33
2025-03-01T10:08:02,100.58
2025-03-01T10:08:03,96.3
2025-03-01T10:08:04,94.21
2025-03-01T10:08:05,97.37
2025-03-01T10:08:06,97.88
2025-03-01T10:08:07,108.63
2025-03-01T10:08:08,103.16
2025-03-01T10:08:09,94.47
2025-03-01T10:08:10,101.65
2025-03-01T10:08:11,102.2
2025-03-01T10:08:12,101.44
2025-03-01T10:08:13,100.15
2025-03-01T10:08:14,94.99
2025-03-01T10:08:15,100.23
2025-03-01T10:08:16,104.02
2025-03-01T10:08:17,99.2
2025-03-01T10:08:18,92.98
2025-03-01T10:08:19,101.37
2025-03-01T10:08:20,93.04
2025-03-01T10:08:21,110.21
2025-03-01T10:08:22,99.03
2025-03-01T10:08:23,103.29
2025-03-01T10:08:24,91.99
2025-03-01T10:08:25,96.94
2025-03-01T10:08:26,98.6
2025-03-01T10:08:27,103.37
2025-03-01T10:08:28,96.65
,94.05
2025-03-01T10:08:30,94.73
2025-03-01T10:08:31,95.63
2025-03-01T10:08:32,98.25
2025-03-01T10:08:33,101.63
2025-03-01T10:08:34,102.95
2025-03-01T10:08:35,89.29
2025-03-01T10:08:36,102.66
2025-03-01T10:08:37,101.88
2025-03-01T10:08:38,100.23
2025-03-01T10:08:39,104.48
2025-03-01T10:08:40,104.58
2025-03-01T10:08:41,104.84
2025-03-01T10:08:42,101.19
2025-03-01T10:08:43,99.51
2025-03-01T10:08:44,90.38
2025-03-01T10:08:45,101.07
2025-03-01T10:08:46,
2025-03-01T10:08:47,97.97
2025-03-01T10:08:48,97.1
2025-03-01T10:08:49,103.14
2025-03-01T10:08:50,99.84
2025-03-01T10:08:51,100.85
2025-03-01T10:08:52,101.77
2025-03-01T10:08:53,106.05
2025-03-01T10:08:54,101.08
2025-03-01T10:08:55,98.82
2025-03-01T10:08:56,106.6
2025-03-01T10:08:57,89.73
2025-03-01T10:08:58,99.83
2025-03-01T10:08:59,94.68
2025-03-01T10:09:00,102.28
2025-03-01T10:09:01,96.15
2025-03-01T10:09:02,108.84
2025-03-01T10:09:03,100.31
2025-03-01T10:09:04,99.11
2025-03-01T10:09:05,96.42
2025-03-01T10:09:06,96.57
2025-03-01T10:09:07,104.16
2025-03-01T10:09:08,95.43
2025-03-01T10:09:09,96.23
2025-03-01T10:09:10,100.76
2025-03-01T10:09:11,
2025-03-01T10:09:12,105.8
2025-03-01T10:09:13,103.72
2025-03-01T10:09:14,104.95
2025-03-01T10:09:15,99.08
2025-03-01T10:09:16,96.1
2025-03-01T10:09:17,93.92
2025-03-01T10:09:18,94.12
2025-03-01T10:09:19,98.33
2025-03-01T10:09:20,101.11
2025-03-01T10:09:21,94.81
2025-03-01T10:09:22,97.67
2025-03-01T10:09:23,107.66
2025-03-01T10:09:24,105.71
2025-03-01T10:09:25,98.36
2025-03-01T10:09:26,94.43
2025-03-01T10:09:27,103.22
2025-03-01T10:09:28,105.74
2025-03-01T10:09:29,102.36
2025-03-01T10:09:30,95.32
2025-03-01T10:09:31,109.86
2025-03-01T10:09:32,103.7
2025-03-01T10:09:33,89.86
2025-03-01T10:09:34,100.36
2025-03-01T10:09:35,94.02
2025-03-01T10:09:36,103.61
2025-03-01T10:09:37,96.12
2025-03-01T10:09:38,94.07
2025-03-01T10:09:39,103.08
2025-03-01T10:09:40,107.72
2025-03-01T10:09:41,109.69
2025-03-01T10:09:42,103.89
2025-03-01T10:09:43,99.58
2025-03-01T10:09:44,98.7
2025-03-01T10:09:45,95.47
2025-03-01T10:09:46,98.92
2025-03-01T10:09:47,96.16
2025-03-01T10:09:48,101.23
2025-03-01T10:09:49,105.86
2025-03-01T10:09:50,100.92
2025-03-01T10:09:51,103.39
2025-03-01T10:09:52,104.07
2025-03-01T10:09:53,95.11
2025-03-01T10:09:54,99.89
2025-03-01T10:09:55,104.11
2025-03-01T10:09:56,97.98
2025-03-01T10:09:57,98.06
2025-03-01T10:09:58,104.62
2025-03-01T10:09:59,95.67
2025-03-01T10:10:00,105.91
2025-03-01T10:10:01,106.15
2025-03-01T10:10:02,100.16
2025-03-01T10:10:03,107.77
2025-03-01T10:10:04,99.62
2025-03-01T10:10:05,99.96
2025-03-01T10:10:06,105.3
2025-03-01T10:10:07,105.16
2025-03-01T10:10:08,103.96
2025-03-01T10:10:09,100.09
2025-03-01T10:10:10,100.82
2025-03-01T10:10:11,99.79
2025-03-01T10:10:12,91.76
2025-03-01T10:10:13,106.97
2025-03-01T10:10:14,98.67
2025-03-01T10:10:15,110.38
2025-03-01T10:10:16,94.25
2025-03-01T10:10:17,101.45
2025-03-01T10:10:18,95.97
2025-03-01T10:10:19,96.35
2025-03-01T10:10:20,100.47
2025-03-01T10:10:21,104.75
2025-03-01T10:10:22,96.13
2025-03-01T10:10:23,100.74
2025-03-01T10:10:24,96.14
2025-03-01T10:10:25,109.2
2025-03-01T10:10:26,95.67
2025-03-01T10:10:27,98.1
2025-03-01T10:10:28,99.83
2025-03-01T10:10:29,92.09
2025-03-01T10:10:30,102.63
2025-03-01T10:10:31,113.45
2025-03-01T10:10:32,107.81
2025-03-01T10:10:33,102.41
2025-03-01T10:10:34,106.87
2025-03-01T10:10:35,101.72
2025-03-01T10:10:36,95.64
2025-03-01T10:10:37,99.71
2025-03-01T10:10:38,102.58
2025-03-01T10:10:39,105.94
2025-03-01T10:10:40,101.85
2025-03-01T10:10:41,97.11
2025-03-01T10:10:42,97.26
2025-03-01T10:10:43,96.56
2025-03-01T10:10:44,102.55
2025-03-01T10:10:45,100.33
2025-03-01T10:10:46,97.04
2025-03-01T10:10:47,105.07
2025-03-01T10:10:48,108.58
2025-03-01T10:10:49,96.57
2025-03-01T10:10:50,86.65
2025-03-01T10:10:51,
2025-03-01T10:10:52,100.46
2025-03-01T10:10:53,107.6
2025-03-01T10:10:54,100.94
2025-03-01T10:10:55,101.57
2025-03-01T10:10:56,106.05
2025-03-01T10:10:57,88.01
2025-03-01T10:10:58,96.88
2025-03-01T10:10:59,105.53
2025-03-01T10:11:00,95.56
2025-03-01T10:11:01,98.66
2025-03-01T10:11:02,93.45
2025-03-01T10:11:03,98.56
2025-03-01T10:11:04,
2025-03-01T10:11:05,98.98
2025-03-01T10:11:06,95.7
2025-03-01T10:11:07,101.71
2025-03-01T10:11:08,109.27
2025-03-01T10:11:09,97.06
2025-03-01T10:11:10,96.61
2025-03-01T10:11:11,97.03
2025-03-01T10:11:12,108.75
2025-03-01T10:11:13,98.31
2025-03-01T10:11:14,101.34
2025-03-01T10:11:15,99.82
2025-03-01T10:11:16,106.15
2025-03-01T10:11:17,102.87
2025-03-01T10:11:18,96.86
2025-03-01T10:11:19,92.86
2025-03-01T10:11:20,109.08
2025-03-01T10:11:21,107.04
2025-03-01T10:11:22,97.95
2025-03-01T10:11:23,101.5
2025-03-01T10:11:24,102.55
2025-03-01T10:11:25,93.0
2025-03-01T10:11:26,95.02
2025-03-01T10:11:27,99.32
2025-03-01T10:11:28,101.16
2025-03-01T10:11:29,98.79
2025-03-01T10:11:30,89.81
2025-03-01T10:11:31,
2025-03-01T10:11:32,98.67
,102.14
2025-03-01T10:11:34,96.47
2025-03-01T10:11:35,100.06
,105.72
2025-03-01T10:11:37,101.21
2025-03-01T10:11:38,109.18
2025-03-01T10:11:39,97.12
2025-03-01T10:11:40,104.95
2025-03-01T10:11:41,98.67
2025-03-01T10:11:42,95.05
2025-03-01T10:11:43,106.18
2025-03-01T10:11:44,104.91
2025-03-01T10:11:45,94.19
2025-03-01T10:11:46,101.27
2025-03-01T10:11:47,103.16
2025-03-01T10:11:48,104.03
2025-03-01T10:11:49,104.39
2025-03-01T10:11:50,98.98
,104.21
2025-03-01T10:11:52,95.26
,101.54
2025-03-01T10:11:54,88.71
2025-03-01T10:11:55,99.16
2025-03-01T10:11:56,101.34
2025-03-01T10:11:57,98.23
2025-03-01T10:11:58,97.38
2025-03-01T10:11:59,101.69
2025-03-01T10:12:00,103.33
2025-03-01T10:12:01,103.71
2025-03-01T10:12:02,96.59
2025-03-01T10:12:03,103.2
2025-03-01T10:12:04,104.44
2025-03-01T10:12:05,88.24
2025-03-01T10:12:06,96.83
2025-03-01T10:12:07,95.8
2025-03-01T10:12:08,100.53
2025-03-01T10:12:09,112.65
2025-03-01T10:12:10,95.27
2025-03-01T10:12:11,97.44
2025-03-01T10:12:12,106.92
2025-03-01T10:12:13,106.65
2025-03-01T10:12:14,95.01
2025-03-01T10:12:15,101.65
2025-03-01T10:12:16,103.77
2025-03-01T10:12:17,93.88
2025-03-01T10:12:18,106.09
2025-03-01T10:12:19,97.29
2025-03-01T10:12:20,110.41
2025-03-01T10:12:21,94.74
2025-03-01T10:12:22,94.63
2025-03-01T10:12:23,97.02
2025-03-01T10:12:24,
2025-03-01T10:12:25,107.47
2025-03-01T10:12:26,106.34
2025-03-01T10:12:27,100.16
2025-03-01T10:12:28,101.86
2025-03-01T10:12:29,113.29
2025-03-01T10:12:30,94.61
2025-03-01T10:12:31,94.63
2025-03-01T10:12:32,99.86
2025-03-01T10:12:33,101.38
2025-03-01T10:12:34,99.27
2025-03-01T10:12:35,103.62
2025-03-01T10:12:36,97.23
2025-03-01T10:12:37,103.39
2025-03-01T10:12:38,102.1
2025-03-01T10:12:39,99.22
2025-03-01T10:12:40,95.33
2025-03-01T10:12:41,108.13
2025-03-01T10:12:42,
2025-03-01T10:12:43,100.2
2025-03-01T10:12:44,98.67
2025-03-01T10:12:45,100.27
2025-03-01T10:12:46,100.57
2025-03-01T10:12:47,99.93
2025-03-01T10:12:48,92.88
2025-03-01T10:12:49,106.01
2025-03-01T10:12:50,96.76
2025-03-01T10:12:51,98.55
2025-03-01T10:12:52,94.93
2025-03-01T10:12:53,101.32
,99.25
2025-03-01T10:12:55,95.59
2025-03-01T10:12:56,98.75
2025-03-01T10:12:57,105.01
2025-03-01T10:12:58,98.44
2025-03-01T10:12:59,109.21
2025-03-01T10:13:00,99.72
2025-03-01T10:13:01,108.85
2025-03-01T10:13:02,108.28
2025-03-01T10:13:03,106.53
2025-03-01T10:13:04,95.88
2025-03-01T10:13:05,106.11
2025-03-01T10:13:06,102.94
2025-03-01T10:13:07,100.18
2025-03-01T10:13:08,99.9
2025-03-01T10:13:09,94.63
2025-03-01T10:13:10,102.63
2025-03-01T10:13:11,101.88
2025-03-01T10:13:12,104.19
2025-03-01T10:13:13,93.98
2025-03-01T10:13:14,105.78
2025-03-01T10:13:15,98.37
2025-03-01T10:13:16,97.27
2025-03-01T10:13:17,101.33
2025-03-01T10:13:18,101.89
2025-03-01T10:13:19,93.48
2025-03-01T10:13:20,101.66
2025-03-01T10:13:21,105.0
2025-03-01T10:13:22,109.28
,98.33
2025-03-01T10:13:24,105.08
2025-03-01T10:13:25,90.65
2025-03-01T10:13:26,107.27
2025-03-01T10:13:27,96.77
2025-03-01T10:13:28,103.07
2025-03-01T10:13:29,99.47
2025-03-01T10:13:30,100.84
2025-03-01T10:13:31,97.65
2025-03-01T10:13:32,100.63
2025-03-01T10:13:33,96.88
2025-03-01T10:13:34,98.79
2025-03-01T10:13:35,93.56
2025-03-01T10:13:36,93.71
2025-03-01T10:13:37,106.47
2025-03-01T10:13:38,96.34
2025-03-01T10:13:39,99.02
2025-03-01T10:13:40,98.24
2025-03-01T10:13:41,95.51
2025-03-01T10:13:42,107.45
2025-03-01T10:13:43,102.43
,97.25
2025-03-01T10:13:45,95.66
2025-03-01T10:13:46,98.79
2025-03-01T10:13:47,100.91
2025-03-01T10:13:48,95.83
2025-03-01T10:13:49,95.64
2025-03-01T10:13:50,102.57
2025-03-01T10:13:51,96.57
2025-03-01T10:13:52,102.5
2025-03-01T10:13:53,99.97
2025-03-01T10:13:54,99.34
2025-03-01T10:13:55,103.16
2025-03-01T10:13:56,96.61
2025-03-01T10:13:57,98.64
2025-03-01T10:13:58,98.97
2025-03-01T10:13:59,97.14
2025-03-01T10:14:00,99.76
2025-03-01T10:14:01,102.25
2025-03-01T10:14:02,107.38
2025-03-01T10:14:03,
