timestamp,value
2025-02-01T10:05:42,94.67
,95.46
2025-02-01T10:05:44,101.92
2025-02-01T10:05:45,
2025-02-01T10:05:46,106.26
2025-02-01T10:05:47,94.97
2025-02-01T10:05:48,94.82
2025-02-01T10:05:49,98.41
2025-02-01T10:05:50,100.83
2025-02-01T10:05:51,101.76
2025-02-01T10:05:52,98.56
2025-02-01T10:05:53,99.25
2025-02-01T10:05:54,102.89
2025-02-01T10:05:55,95.5
2025-02-01T10:05:56,103.66
2025-02-01T10:05:57,94.26
2025-02-01T10:05:58,100.09
2025-02-01T10:05:59,110.22
2025-02-01T10:06:00,93.62
2025-02-01T10:06:01,103.69
2025-02-01T10:06:02,98.61
2025-02-01T10:06:03,101.28
2025-02-01T10:06:04,98.52
2025-02-01T10:06:05,93.46
2025-02-01T10:06:06,
2025-02-01T10:06:07,111.78
2025-02-01T10:06:08,106.47
2025-02-01T10:06:09,98.65
2025-02-01T10:06:10,95.47
2025-02-01T10:06:11,101.99
2025-02-01T10:06:12,110.82
2025-02-01T10:06:13,98.57
2025-02-01T10:06:14,103.88
2025-02-01T10:06:15,94.96
2025-02-01T10:06:16,97.75
2025-02-01T10:06:17,100.45
2025-02-01T10:06:18,101.53
2025-02-01T10:06:19,95.49
2025-02-01T10:06:20,91.42
2025-02-01T10:06:21,90.82
2025-02-01T10:06:22,108.89
2025-02-01T10:06:23,104.44
2025-02-01T10:06:24,96.0
2025-02-01T10:06:25,100.95
,103.12
2025-02-01T10:06:27,100.08
2025-02-01T10:06:28,107.12
2025-02-01T10:06:29,96.67
2025-02-01T10:06:30,103.21
2025-02-01T10:06:31,100.23
2025-02-01T10:06:32,97.57
2025-02-01T10:06:33,102.73
2025-02-01T10:06:34,103.22
2025-02-01T10:06:35,99.06
2025-02-01T10:06:36,105.69
2025-02-01T10:06:37,97.28
2025-02-01T10:06:38,101.87
2025-02-01T10:06:39,97.78
2025-02-01T10:06:40,87.51
2025-02-01T10:06:41,98.28
2025-02-01T10:06:42,100.06
2025-02-01T10:06:43,93.18
2025-02-01T10:06:44,103.16
2025-02-01T10:06:45,96.49
2025-02-01T10:06:46,100.48
2025-02-01T10:06:47,102.03
2025-02-01T10:06:48,102.35
2025-02-01T10:06:49,100.93
2025-02-01T10:06:50,97.27
2025-02-01T10:06:51,105.59
2025-02-01T10:06:52,107.2
2025-02-01T10:06:53,98.95
2025-02-01T10:06:54,109.1
2025-02-01T10:06:55,103.04
2025-02-01T10:06:56,104.01
2025-02-01T10:06:57,105.63
2025-02-01T10:06:58,104.48
2025-02-01T10:06:59,103.49
2025-02-01T10:07:00,103.79
2025-02-01T10:07:01,103.81
,101.43
2025-02-01T10:07:03,
2025-02-01T10:07:04,99.69
2025-02-01T10:07:05,107.25
2025-02-01T10:07:06,95.67
2025-02-01T10:07:07,102.44
2025-02-01T10:07:08,99.42
2025-02-01T10:07:09,97.37
2025-02-01T10:07:10,91.14
2025-02-01T10:07:11,102.06
2025-02-01T10:07:12,96.26
2025-02-01T10:07:13,105.13
2025-02-01T10:07:14,92.92
2025-02-01T10:07:15,92.45
2025-02-01T10:07:16,99.63
2025-02-01T10:07:17,92.24
2025-02-01T10:07:18,103.2
,101.63
2025-02-01T10:07:20,96.65
2025-02-01T10:07:21,108.0
2025-02-01T10:07:22,
2025-02-01T10:07:23,100.85
2025-02-01T10:07:24,111.93
2025-02-01T10:07:25,96.49
2025-02-01T10:07:26,104.11
2025-02-01T10:07:27,88.42
2025-02-01T10:07:28,100.03
2025-02-01T10:07:29,107.05
2025-02-01T10:07:30,89.98
2025-02-01T10:07:31,99.59
2025-02-01T10:07:32,92.49
2025-02-01T10:07:33,96.74
2025-02-01T10:07:34,99.61
2025-02-01T10:07:35,98.74
2025-02-01T10:07:36,96.59
2025-02-01T10:07:37,101.91
2025-02-01T10:07:38,98.36
2025-02-01T10:07:39,90.36
2025-02-01T10:07:40,105.36
2025-02-01T10:07:41,98.11
2025-02-01T10:07:42,100.54
2025-02-01T10:07:43,97.51
2025-02-01T10:07:44,100.01
2025-02-01T10:07:45,103.4
2025-02-01T10:07:46,110.2
2025-02-01T10:07:47,94.29
2025-02-01T10:07:48,95.3
2025-02-01T10:07:49,92.87
2025-02-01T10:07:50,100.38
2025-02-01T10:07:51,90.37
2025-02-01T10:07:52,102.99
2025-02-01T10:07:53,104.49
2025-02-01T10:07:54,99.24
2025-02-01T10:07:55,99.21
2025-02-01T10:07:56,99.05
2025-02-01T10:07:57,106.63
2025-02-01T10:07:58,94.46
2025-02-01T10:07:59,99.9
2025-02-01T10:08:00,104.37
2025-02-01T10:08:01,98.94
2025-02-01T10:08:02,98.57
2025-02-01T10:08:03,95.19
2025-02-01T10:08:04,96.73
2025-02-01T10:08:05,97.88
2025-02-01T10:08:06,100.68
2025-02-01T10:08:07,111.16
2025-02-01T10:08:08,106.64
2025-02-01T10:08:09,100.9
2025-02-01T10:08:10,104.89
2025-02-01T10:08:11,102.64
2025-02-01T10:08:12,103.27
2025-02-01T10:08:13,109.87
2025-02-01T10:08:14,97.95
2025-02-01T10:08:15,100.68
2025-02-01T10:08:16,98.45
2025-02-01T10:08:17,98.79
2025-02-01T10:08:18,107.33
2025-02-01T10:08:19,97.34
2025-02-01T10:08:20,96.93
2025-02-01T10:08:21,99.77
2025-02-01T10:08:22,97.31
2025-02-01T10:08:23,97.77
2025-02-01T10:08:24,99.52
2025-02-01T10:08:25,103.05
2025-02-01T10:08:26,106.49
2025-02-01T10:08:27,103.07
2025-02-01T10:08:28,89.0
2025-02-01T10:08:29,108.84
2025-02-01T10:08:30,98.81
2025-02-01T10:08:31,98.88
2025-02-01T10:08:32,105.95
2025-02-01T10:08:33,98.66
2025-02-01T10:08:34,102.77
2025-02-01T10:08:35,98.93
2025-02-01T10:08:36,104.62
2025-02-01T10:08:37,104.04
2025-02-01T10:08:38,96.52
2025-02-01T10:08:39,107.22
2025-02-01T10:08:40,97.93
,94.88
2025-02-01T10:08:42,101.89
2025-02-01T10:08:43,103.16
2025-02-01T10:08:44,111.46
2025-02-01T10:08:45,95.24
2025-02-01T10:08:46,105.23
2025-02-01T10:08:47,99.65
2025-02-01T10:08:48,102.95
2025-02-01T10:08:49,101.51
2025-02-01T10:08:50,99.9
2025-02-01T10:08:51,99.67
2025-02-01T10:08:52,107.12
2025-02-01T10:08:53,104.2
2025-02-01T10:08:54,108.61
2025-02-01T10:08:55,94.47
2025-02-01T10:08:56,99.94
2025-02-01T10:08:57,107.24
2025-02-01T10:08:58,102.93
2025-02-01T10:08:59,99.96
2025-02-01T10:09:00,100.08
2025-02-01T10:09:01,96.43
2025-02-01T10:09:02,
2025-02-01T10:09:03,88.73
,104.97
2025-02-01T10:09:05,99.0
2025-02-01T10:09:06,106.72
2025-02-01T10:09:07,94.15
2025-02-01T10:09:08,96.7
2025-02-01T10:09:09,91.26
2025-02-01T10:09:10,95.78
2025-02-01T10:09:11,97.72
2025-02-01T10:09:12,96.6
2025-02-01T10:09:13,100.33
2025-02-01T10:09:14,93.49
2025-02-01T10:09:15,102.06
2025-02-01T10:09:16,107.36
2025-02-01T10:09:17,95.79
2025-02-01T10:09:18,99.64
2025-02-01T10:09:19,101.68
2025-02-01T10:09:20,94.35
2025-02-01T10:09:21,104.14
2025-02-01T10:09:22,98.17
2025-02-01T10:09:23,108.92
2025-02-01T10:09:24,111.31
2025-02-01T10:09:25,105.86
2025-02-01T10:09:26,96.21
2025-02-01T10:09:27,93.78
2025-02-01T10:09:28,113.45
2025-02-01T10:09:29,103.07
2025-02-01T10:09:30,98.23
2025-02-01T10:09:31,100.99
2025-02-01T10:09:32,95.75
2025-02-01T10:09:33,91.3
2025-02-01T10:09:34,101.42
2025-02-01T10:09:35,97.32
2025-02-01T10:09:36,96.48
2025-02-01T10:09:37,92.45
2025-02-01T10:09:38,109.31
2025-02-01T10:09:39,97.0
2025-02-01T10:09:40,102.81
2025-02-01T10:09:41,96.33
2025-02-01T10:09:42,100.51
2025-02-01T10:09:43,96.83
2025-02-01T10:09:44,97.2
2025-02-01T10:09:45,101.37
2025-02-01T10:09:46,106.48
2025-02-01T10:09:47,102.0
2025-02-01T10:09:48,96.1
2025-02-01T10:09:49,103.58
2025-02-01T10:09:50,107.99
2025-02-01T10:09:51,100.45
2025-02-01T10:09:52,101.85
2025-02-01T10:09:53,96.77
,97.57
2025-02-01T10:09:55,103.62
2025-02-01T10:09:56,98.42
2025-02-01T10:09:57,104.15
2025-02-01T10:09:58,96.0
2025-02-01T10:09:59,103.19
2025-02-01T10:10:00,108.23
2025-02-01T10:10:01,95.45
2025-02-01T10:10:02,105.75
2025-02-01T10:10:03,91.16
2025-02-01T10:10:04,112.38
2025-02-01T10:10:05,93.46
2025-02-01T10:10:06,100.41
2025-02-01T10:10:07,105.02
2025-02-01T10:10:08,98.21
2025-02-01T10:10:09,102.64
,109.17
2025-02-01T10:10:11,98.74
,105.16
2025-02-01T10:10:13,106.28
2025-02-01T10:10:14,99.62
2025-02-01T10:10:15,99.11
2025-02-01T10:10:16,100.6
2025-02-01T10:10:17,106.16
2025-02-01T10:10:18,96.26
2025-02-01T10:10:19,101.0
,94.56
2025-02-01T10:10:21,100.6
2025-02-01T10:10:22,87.68
2025-02-01T10:10:23,99.13
2025-02-01T10:10:24,106.31
2025-02-01T10:10:25,90.9
2025-02-01T10:10:26,96.29
2025-02-01T10:10:27,100.06
2025-02-01T10:10:28,98.98
2025-02-01T10:10:29,95.0
2025-02-01T10:10:30,103.61
2025-02-01T10:10:31,94.95
2025-02-01T10:10:32,101.35
,95.28
,98.81
2025-02-01T10:10:35,90.17
2025-02-01T10:10:36,94.26
2025-02-01T10:10:37,99.08
2025-02-01T10:10:38,99.12
2025-02-01T10:10:39,93.12
2025-02-01T10:10:40,94.03
2025-02-01T10:10:41,101.69
2025-02-01T10:10:42,97.89
2025-02-01T10:10:43,98.37
2025-02-01T10:10:44,
2025-02-01T10:10:45,94.94
2025-02-01T10:10:46,102.4
2025-02-01T10:10:47,95.91
2025-02-01T10:10:48,
2025-02-01T10:10:49,104.6
2025-02-01T10:10:50,94.59
2025-02-01T10:10:51,101.85
2025-02-01T10:10:52,100.73
2025-02-01T10:10:53,99.07
2025-02-01T10:10:54,104.17
2025-02-01T10:10:55,
2025-02-01T10:10:56,102.77
2025-02-01T10:10:57,96.04
2025-02-01T10:10:58,101.56
2025-02-01T10:10:59,102.03
2025-02-01T10:11:00,108.87
2025-02-01T10:11:01,104.85
2025-02-01T10:11:02,109.65
2025-02-01T10:11:03,101.89
2025-02-01T10:11:04,104.4
2025-02-01T10:11:05,102.33
2025-02-01T10:11:06,103.04
2025-02-01T10:11:07,96.51
2025-02-01T10:11:08,101.2
2025-02-01T10:11:09,101.96
2025-02-01T10:11:10,103.22
2025-02-01T10:11:11,99.01
2025-02-01T10:11:12,101.33
2025-02-01T10:11:13,100.61
2025-02-01T10:11:14,98.66
2025-02-01T10:11:15,106.12
2025-02-01T10:11:16,100.57
2025-02-01T10:11:17,98.31
2025-02-01T10:11:18,97.35
2025-02-01T10:11:19,94.86
2025-02-01T10:11:20,107.87
2025-02-01T10:11:21,94.75
2025-02-01T10:11:22,100.06
2025-02-01T10:11:23,93.0
2025-02-01T10:11:24,101.01
2025-02-01T10:11:25,93.51
2025-02-01T10:11:26,99.61
2025-02-01T10:11:27,94.26
2025-02-01T10:11:28,108.8
2025-02-01T10:11:29,96.79
2025-02-01T10:11:30,100.66
2025-02-01T10:11:31,98.59
2025-02-01T10:11:32,105.68
2025-02-01T10:11:33,93.44
2025-02-01T10:11:34,94.31
2025-02-01T10:11:35,101.15
2025-02-01T10:11:36,94.49
2025-02-01T10:11:37,96.34
,99.68
2025-02-01T10:11:39,98.81
2025-02-01T10:11:40,99.48
2025-02-01T10:11:41,100.17
2025-02-01T10:11:42,94.74
2025-02-01T10:11:43,96.03
2025-02-01T10:11:44,101.79
2025-02-01T10:11:45,103.8
2025-02-01T10:11:46,105.09
2025-02-01T10:11:47,95.99
2025-02-01T10:11:48,103.44
2025-02-01T10:11:49,112.8
2025-02-01T10:11:50,104.71
2025-02-01T10:11:51,94.88
2025-02-01T10:11:52,92.14
2025-02-01T10:11:53,104.28
2025-02-01T10:11:54,95.33
2025-02-01T10:11:55,96.98
2025-02-01T10:11:56,104.25
2025-02-01T10:11:57,95.83
2025-02-01T10:11:58,101.13
2025-02-01T10:11:59,99.97
2025-02-01T10:12:00,86.75
2025-02-01T10:12:01,109.84
2025-02-01T10:12:02,102.6
2025-02-01T10:12:03,92.27
2025-02-01T10:12:04,96.04
2025-02-01T10:12:05,95.44
2025-02-01T10:12:06,102.74
2025-02-01T10:12:07,102.63
2025-02-01T10:12:08,98.5
2025-02-01T10:12:09,99.74
,92.57
2025-02-01T10:12:11,104.0
2025-02-01T10:12:12,97.5
2025-02-01T10:12:13,100.62
2025-02-01T10:12:14,102.04
2025-02-01T10:12:15,96.23
2025-02-01T10:12:16,92.24
2025-02-01T10:12:17,110.67
2025-02-01T10:12:18,106.72
2025-02-01T10:12:19,101.33
2025-02-01T10:12:20,103.04
2025-02-01T10:12:21,95.33
2025-02-01T10:12:22,93.52
2025-02-01T10:12:23,106.17
2025-02-01T10:12:24,107.14
2025-02-01T10:12:25,97.44
2025-02-01T10:12:26,102.64
2025-02-01T10:12:27,93.31
2025-02-01T10:12:28,97.93
2025-02-01T10:12:29,106.18
2025-02-01T10:12:30,100.53
2025-02-01T10:12:31,96.81
2025-02-01T10:12:32,95.62
2025-02-01T10:12:33,97.78
2025-02-01T10:12:34,97.18
2025-02-01T10:12:35,97.98
2025-02-01T10:12:36,96.04
2025-02-01T10:12:37,102.75
2025-02-01T10:12:38,107.46
2025-02-01T10:12:39,
2025-02-01T10:12:40,99.78
2025-02-01T10:12:41,96.0
2025-02-01T10:12:42,96.73
2025-02-01T10:12:43,101.78
2025-02-01T10:12:44,
2025-02-01T10:12:45,99.64
2025-02-01T10:12:46,99.66
2025-02-01T10:12:47,101.56
2025-02-01T10:12:48,98.01
2025-02-01T10:12:49,95.44
2025-02-01T10:12:50,103.86
2025-02-01T10:12:51,93.16
2025-02-01T10:12:52,100.11
2025-02-01T10:12:53,96.36
2025-02-01T10:12:54,103.06
2025-02-01T10:12:55,106.74
2025-02-01T10:12:56,101.52
2025-02-01T10:12:57,104.58
2025-02-01T10:12:58,101.54
2025-02-01T10:12:59,111.68
2025-02-01T10:13:00,97.01
2025-02-01T10:13:01,101.71
2025-02-01T10:13:02,103.21
2025-02-01T10:13:03,102.26
2025-02-01T10:13:04,101.24
2025-02-01T10:13:05,93.43
2025-02-01T10:13:06,96.59
2025-02-01T10:13:07,105.24
2025-02-01T10:13:08,106.98
2025-02-01T10:13:09,99.4
2025-02-01T10:13:10,105.44
2025-02-01T10:13:11,91.88
2025-02-01T10:13:12,96.95
2025-02-01T10:13:13,103.72
2025-02-01T10:13:14,112.78
2025-02-01T10:13:15,103.74
2025-02-01T10:13:16,98.71
2025-02-01T10:13:17,92.65
2025-02-01T10:13:18,109.44
2025-02-01T10:13:19,100.4
2025-02-01T10:13:20,103.41
2025-02-01T10:13:21,104.62
2025-02-01T10:13:22,108.05
2025-02-01T10:13:23,95.56
2025-02-01T10:13:24,102.61
2025-02-01T10:13:25,101.34
2025-02-01T10:13:26,100.09
2025-02-01T10:13:27,97.7
2025-02-01T10:13:28,100.78
2025-02-01T10:13:29,99.82
2025-02-01T10:13:30,99.05
2025-02-01T10:13:31,100.43
2025-02-01T10:13:32,100.82
2025-02-01T10:13:33,97.19
2025-02-01T10:13:34,96.51
2025-02-01T10:13:35,98.98
2025-02-01T10:13:36,100.55
2025-02-01T10:13:37,110.32
2025-02-01T10:13:38,94.28
2025-02-01T10:13:39,95.34
2025-02-01T10:13:40,96.77
2025-02-01T10:13:41,97.86
2025-02-01T10:13:42,94.5
2025-02-01T10:13:43,96.49
2025-02-01T10:13:44,108.31
2025-02-01T10:13:45,102.22
2025-02-01T10:13:46,95.84
2025-02-01T10:13:47,106.26
2025-02-01T10:13:48,96.77
2025-02-01T10:13:49,91.51
2025-02-01T10:13:50,99.75
2025-02-01T10:13:51,95.59
2025-02-01T10:13:52,95.82
2025-02-01T10:13:53,97.78
2025-02-01T10:13:54,102.35
2025-02-01T10:13:55,110.42
2025-02-01T10:13:56,99.88
2025-02-01T10:13:57,110.16
2025-02-01T10:13:58,97.85
2025-02-01T10:13:59,96.93
2025-02-01T10:14:00,101.46
2025-02-01T10:14:01,97.03
